"","Region","Zone","Type","Year","Season","Month","Day","Hour","Latitude","Longitude","Altitude","t2m","ws","wd","tp","blh","ssr","CVD60","no2","o3","so2","co","pm10","pm2.5"
"85","North West","Greater London Urban Area","Background Urban","1981","Winter","06","31","10",51.5800854709872,-1.70312634393659,37.9458166751421,289.16138309955,5.68395320975472,279.81835500784,0.00182251304564545,806.390825321448,1479845.5736366,0.131473220851896,76.3064936374679,17.750544999464,13.8104399136459,1.44132352649801,36.4590624847741,18.6405385746223
"86","East of England","South East","Traffic Urban","2000","Fall","06","30","11",54.4975054856093,-1.79374547050502,-47.7513214363075,292.617423580958,1.0274480103229,63.3742819433821,0.000752494330401781,1316.11205565011,8186266.63295476,0.0892468421461687,71.9831061684788,17.763970148383,1.5985000698655,0.39534938615787,35.1523533580492,18.639122013641
"87","Greater London Authority","Greater Manchester Urban Area","Background Urban","1983","Summer","03","04","04",51.6687063781529,0.885133393147748,133.676298117535,282.434051331797,4.17983472331599,236.646887345018,0.000567222873595904,368.937115585029,21.263831569972,0.19027098662659,76.2794567263163,17.7500123590898,13.8110536703813,1.44171246511111,36.5040585834308,18.6378568791663
"88","East of England","West Midlands Urban Area","Background Urban","1996","Spring","09","13","05",53.8362180206655,-1.87790390032368,85.5841570027509,283.920962358756,5.58963490228725,229.842559065185,-0.000317524272130623,589.318622573169,38110.0155091311,0.223008301194441,47.2852242912895,40.6590362762224,-9.94887658257082,0.339761546852316,44.4811231766878,18.6413796307625
"89","Greater London Authority","Eastern","Background Suburban","1997","Summer","09","06","06",52.3743755758683,-1.10989470134999,28.4048620858158,286.782385652644,6.62732773316676,279.054964077048,-0.136204717087099,542.071498333169,14509078.5197471,0.116939274146515,65932.8799385442,16.4246167146017,-232.808967062196,1.58460980726333,35.4925260469373,18.6420140969201
"90","East of England","Yorkshire & Humberside","Background Urban","1994","Spring","04","01","22",53.5616208315402,-2.40342260206997,77.4474586802683,283.551095140239,13.3568515287338,270.73205945169,0.00561380694177219,1146.05361852375,602855.742741186,0.13723966241028,76.2654748202244,17.7159397580627,7.15150846943676,1.44258148474216,36.4887745959836,18.638577621442
"91","East of England","North West & Merseyside","Background Rural","1994","Fall","12","02","22",52.3105811769475,-0.495794661283844,7.29935466055841,276.773929900986,3.18608551857798,156.659772598287,-0.00700268583465919,694.942380567512,3695521.805753,0.171833465343241,76.3345479746284,57.0253603154365,13.8342205820463,1.44131829810602,36.4533863979168,18.6378907164345
"92","Yorkshire and The Humber","Blackpool Urban Area","Background Urban","1985","Winter","10","14","12",51.5390094444792,-2.87027235220622,50.6770380285774,292.892139093227,3.51067311134347,329.053471392927,-0.00162093553414492,741.622610982337,5795680.46508543,0.168903904200385,76.3046203447439,17.7684071509805,13.8412689426405,1.44083593526602,36.4930726478181,18.6376090597862
"93","South West","Liverpool Urban Area","Background Urban","1998","Spring","06","16","11",53.9324175094783,-1.35982251183375,-2.85613572257837,281.516319093079,3.08220710041114,301.923990638957,0.000229429545572015,1357.03700358706,4604069.95215426,0.182981047235985,30.6593645731939,49.4944199542421,5.84676024042191,0.429528718105072,21.5923458143527,18.6434395472135
"94","Greater London Authority","South West","Background Urban","1997","Spring","11","30","06",52.7473260651728,-0.0985612177593407,53.8361644271565,283.346947295168,11.6652171853178,313.176505422129,0.00179658944022563,1183.57152944039,12549.2122056933,0.123132648875308,47.4670694860651,26.291226183733,6.65579161827062,1.00431820940106,29.7739365855544,18.6417878466519
"95","Yorkshire and The Humber","South West","Background Urban","1996","Spring","10","18","16",53.8317825308827,0.858851344738565,179.877309217705,286.555478320455,8.30191702394904,198.600685876901,0.000670198233910374,959.826621266439,2123226.69151721,0.204919180702108,76.2629218216371,17.7516553204204,13.8129567741029,1.48402957952056,36.4768387783215,18.6370417786488
"96","South East","Greater Manchester Urban Area","Industrial Suburban","2000","Summer","02","16","12",51.5601566897256,-1.60744441741114,182.667745899563,279.673435765147,8.77286710603365,281.109926284442,0.00637141789434011,870.082361711971,-3280774.68680471,0.241710686421893,26.9212896116078,27.6416708993849,9.82066101301461,0.538928140648711,25.4975653242687,18.1753243317005
"97","East Midlands","West Yorkshire Urban Area","Background Urban","1994","Summer","04","30","23",53.3197512846221,-2.4125811802436,166.537810166175,280.72286265826,5.78895829105258,282.454504856064,0.00124948250501651,627.056705012001,5312576.66591881,0.156990345954373,72.9764901803751,38.0787459345338,-55.7848667627599,0.7100847800943,25.2436474408473,18.643254486823
"98","East of England","Reading/Wokingham Urban Area","Traffic Urban","1982","Fall","08","28","08",53.4145946551989,-0.166793623540977,101.949216848182,284.599792939671,1.96519882035739,289.037996319585,0.000627930031303466,240.375116245386,750154.788701135,0.123630108460878,74.0359836848531,17.4765772825601,8.7561836836316,1.26979424809853,39.0509971576343,18.6374446637555
"99","East Midlands","Eastern","Traffic Urban","1999","Fall","01","26","01",53.3936124394803,-2.65388438265438,-38.1570852840177,273.702564011072,2.43298499030332,173.345310379579,-0.00696252909818902,-58.6053245421915,4599264.22985051,0.173824699780337,138.392220911493,17.7751122492618,13.7997047717553,1.33759246356363,35.2675971406691,18.6540181794125
"100","West Midlands","West Midlands Urban Area","Background Urban","1999","Fall","02","10","09",51.5300106572956,1.5386949119505,117.814116366743,277.047634002396,7.53912939751164,325.759651182173,0.0023231844800785,359.737430433359,-1072865.28859435,0.178247285500196,54.5142510057248,14.4731162421524,12.643802444355,0.414833169675983,26.6527585395487,18.6477887789364
"101","Greater London Authority","Brighton/Worthing/Littlehampton","Industrial Urban","1994","Winter","08","02","08",54.4881745696376,-2.83137696439238,130.380411440449,286.600192090362,3.26003394148666,181.514254571188,-0.00094283568653529,407.359423049295,1553793.54807398,0.200021134701937,228.432629761385,17.7567990299551,13.8057244352599,1.32735554985411,36.4729411434009,18.6396441938758
"102","East Midlands","Greater London Urban Area","Industrial Urban","1992","Spring","02","16","19",49.9096104912551,-2.93695513405647,26.6547705569072,282.07337372953,12.7799454138429,317.398906340469,0.00101781264366661,1606.04504060147,1017939.6424281,0.234735197413789,76.3661872328589,17.7616983473093,13.7858200818111,1.4522991427516,36.5755624800846,18.6305961867307
"103","North West","Bournemouth Urban Area","Traffic Urban","1998","Spring","04","25","13",54.9311121334954,-3.45454033344312,65.5376502797953,278.382356968922,4.93805115376485,211.101082960363,0.00695319054601469,818.587814222369,-1770308.17547449,0.19794497747909,104.308870682062,17.7715872594454,13.8509180438702,1.44286570820513,36.4796219670198,18.6416117959058
"104","Greater London Authority","West Midlands Urban Area","Background Urban","1992","Summer","11","03","16",52.6755674043115,-1.27486935840096,109.542004652001,276.30289326926,4.14597247439225,261.66407154533,0.00126243164883867,663.299404426077,1429236.23178383,0.182041576366131,58.904299279751,18.5959293206939,22.7917001601736,1.19052299036159,46.2861887360814,18.6495487597687
"105","Greater London Authority","Leicester Urban Area","Background Suburban","1995","Winter","10","31","00",53.102909783816,-2.50941197044179,-44.4868940619636,287.013756924745,4.94903103296777,219.541893829655,-0.0026556049656277,372.68149850989,9477986.88553066,0.240720999910078,83.1099642618393,12.4116858394046,13.2096517021346,1.81860048100569,38.2925999009663,18.6434570057527
"106","North West","South West","Background Urban","1984","Summer","08","19","10",53.1489330677092,-1.875928052413,77.3803067789672,291.753798920134,2.87534992592805,171.676530625657,-0.000187338350443226,615.530539447728,2897313.78043622,0.15233091573262,76.4015277201871,17.766238339053,13.8187104357081,1.44212049076321,36.4972686035682,18.6390481570671
"107","Yorkshire and The Humber","Greater Manchester Urban Area","Traffic Urban","1998","Winter","10","12","01",51.8463154932987,-1.34116835274403,-18.1077579433466,284.617234219727,6.88236051982715,298.165655057644,-0.00158667222160727,411.490538377343,7576429.62964311,0.211097189310423,92.199629071532,4.48525432572957,57.3851838514674,1.30688687411555,30.4763958768046,18.6309794923546
"108","West Midlands","East Midlands","Traffic Urban","1997","Winter","12","24","03",51.7452838532358,-1.09366625562491,110.904391487914,281.169020053829,9.80729457290801,212.560560119942,-0.000281293397498835,942.208194113065,1112195.17507067,0.214765468345394,90.1964656565879,17.7384453197353,13.7878255339477,1.44144705739264,36.4760211271369,18.6461405085946
"109","South West","South West","Background Urban","1987","Summer","05","30","23",53.5256194477726,-1.19948106577649,47.9327804693606,278.275497464417,3.0200167551026,222.420758082841,0.000762069381288045,454.688108206927,2858305.80583121,0.190755038016196,76.3916679626008,17.7536139614767,13.826586195307,1.44115722113354,36.5025129437995,18.6389260599496
"110","North West","Brighton/Worthing/Littlehampton","Traffic Urban","1993","Fall","12","07","19",52.6458291445232,-1.86661014590871,-19.2217969005232,277.111376730103,8.05142763415829,283.87834903452,-0.00515123497487131,867.806150025045,4440532.73149416,0.253579387109742,76.2629265736316,17.7695977062248,13.832772215601,1.44056879476818,36.458898694784,18.6422479600751
"111","Yorkshire and The Humber","Greater London Urban Area","Background Rural","1981","Summer","11","18","19",51.9976141312523,-1.00593638336358,-55.4133526423481,275.284747797409,4.36466201306516,227.485154972562,-0.000388080359824494,353.879677436675,2410367.70701664,0.21978036737381,88.8011974044007,18.7782079027092,22.4271191551716,1.27350696425048,35.629332589945,18.642483685442
"112","East Midlands","Greater London Urban Area","Background Urban","1994","Fall","07","24","00",52.6489882631187,0.30122192719743,4.55767403000286,290.250959005129,2.87963599536952,121.706843972748,-0.00138827578446878,137.254757753257,11408066.407747,0.227710469015677,49.661023608354,7.36567305884677,19.6480987884271,0.726493937225546,36.8531681184234,18.6432552148664
"113","North West","Eastern","Traffic Urban","1983","Winter","07","28","15",52.0726461042825,1.05135656503036,96.4781666876045,290.197967026044,1.86912124191469,326.757456863202,-0.000124705849161861,1953.04876586674,7204948.65497464,0.257908484996984,76.4782500352359,17.7525229360491,13.8178101157752,1.44249241623096,36.4636784549089,18.6383631885224
"114","East of England","Preston Urban Area","Traffic Urban","1997","Fall","12","25","03",53.4614883845849,-2.76726496404314,-17.404951196573,278.173351260629,4.53712258065179,240.845760593241,-0.000292739370672138,459.966563768747,1377915.95139831,0.176444880090489,83.9679408287945,14.919687637689,-2.08122965402286,1.076538409104,33.1012418251108,18.6497325733276
"115","East Midlands","East Midlands","Background Urban","1991","Winter","11","31","20",50.7967646490939,0.222479045709406,62.3297631421839,283.392124167704,5.13574693236037,159.658830258975,-0.00426051431181938,701.63850645692,6399204.60225492,0.197213710044573,76.3486300086318,17.7442722749847,13.8147619067065,1.44211386322278,36.4705103003383,18.6355168570556
"116","Yorkshire and The Humber","Liverpool Urban Area","Background Rural","1982","Summer","10","03","07",54.1446775039439,-0.930274550781524,164.203541408937,280.585223587868,2.36487750013036,206.715794111352,0.00136908790084195,276.353094506491,336519.260814312,0.171512815457826,83.3469873001577,18.8046426134843,21.5514011395199,1.61056828031618,32.5263483441605,18.6364295831499
"117","Greater London Authority","Greater London Urban Area","Traffic Urban","1991","Spring","06","27","08",53.9628554090124,0.327338717159236,-86.1464552343226,284.031970047299,0.168483335879615,343.761764959945,-0.000445973507304094,335.732509980624,1674230.00117002,0.124364515384435,71.4774469468073,17.7509835378576,29.7026334533966,2.87013425972365,36.4711285264874,18.636233828092
"118","Greater London Authority","North East","Traffic Urban","1982","Fall","07","09","18",51.5129151596977,-0.0929447920957474,3.74367851205229,292.041464035584,6.35961765411015,121.910102361989,0.0013293372381688,630.536160312261,5656901.5912668,0.211762186117672,76.3708270919969,17.7586103580301,13.813555118734,1.44256852919412,36.4675157593635,18.6437983516397
"119","Yorkshire and The Humber","South East","Background Urban","1991","Fall","03","24","16",54.3381750794419,-1.2929913889983,-62.126451499437,283.930035139676,4.62768191146348,43.3493320210268,-0.000238963093138086,682.290239845245,3418428.10695634,0.227559699813587,76.3246332228046,17.7632363001572,13.7921199881794,1.44174033015544,36.4839717718536,18.645978341825
"120","West Midlands","East Midlands","Background Suburban","1998","Winter","06","28","10",53.3543580422898,-2.6717397849831,97.1845700653587,288.978629910594,6.69839152226456,263.572333687021,0.283460904072262,1277.31210461895,-299186253.572004,0.131353022050701,-78079.7531748102,-1.77619405938409,10453.9748297556,1.44233273328997,36.5031188728343,18.6405594219675
"121","East Midlands","West Midlands Urban Area","Traffic Urban","1996","Spring","06","19","10",54.3460720990525,0.0133529171498568,113.200260780886,289.39541146195,5.3356641252103,68.9003414829302,0.000218934685349042,825.10252032005,2371027.20802509,0.159933150631433,76.362698074142,17.7464849189787,13.8187792907849,1.39186554310565,37.5324348733492,18.6467484521909
