"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"128","False","Adolescent","Middle","Adventurous","Current","None","Football","None","FamilySedan","Excellent","FiveThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"129","True","Adolescent","UpperMiddle","Cautious","Older","None","Tank","None","Luxury","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","One"
"130","True","Adolescent","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Excellent","FiftyThou","True","Expert","False","Thousand","False","FiftyThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"131","False","Adult","UpperMiddle","Adventurous","Older","None","EggShell","None","SportsCar","Excellent","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"132","False","Adolescent","Middle","Normal","Older","None","Tank","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Many"
"133","False","Adolescent","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Excellent","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"134","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"135","False","Adult","Prole","Adventurous","Current","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","One"
"136","False","Adult","UpperMiddle","Psychopath","Older","None","Tank","None","Luxury","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"137","False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"138","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"139","False","Adult","Middle","Cautious","Current","Mild","Football","Mild","FamilySedan","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"140","False","Adult","Prole","Adventurous","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","HundredThou","True","TenThou","Poor","False","Thousand","Many"
"141","False","Senior","UpperMiddle","Cautious","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"142","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"143","False","Adolescent","UpperMiddle","Normal","Current","None","Football","None","Luxury","Poor","FiftyThou","True","SubStandard","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"144","False","Senior","UpperMiddle","Adventurous","Current","Moderate","EggShell","Mild","FamilySedan","Poor","Domino","True","SubStandard","False","HundredThou","False","TwentyThou","Suburb","False","HundredThou","Thousand","True","Thousand","Good","True","Thousand","Many"
"145","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"146","False","Adolescent","Prole","Adventurous","Older","Severe","Football","Severe","FamilySedan","Poor","Domino","False","Normal","False","TenThou","False","FiveThou","City","False","HundredThou","HundredThou","True","Thousand","Fair","False","Thousand","Zero"
"147","False","Senior","UpperMiddle","Normal","Current","Moderate","Tank","Severe","FamilySedan","Poor","Domino","False","SubStandard","False","HundredThou","False","TwentyThou","Secure","True","HundredThou","HundredThou","True","Thousand","Excellent","True","Thousand","Many"
"148","False","Adult","UpperMiddle","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"149","False","Adult","UpperMiddle","Normal","Current","None","Football","Mild","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","One"
"150","False","Adult","Prole","Normal","Current","None","Football","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","TwentyThou","City","False","TenThou","Thousand","False","Thousand","Good","True","Thousand","Many"
"151","False","Senior","Middle","Normal","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","True","Thousand","False","FiftyThou","Secure","False","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"152","False","Adult","UpperMiddle","Normal","Current","Severe","Football","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Suburb","True","HundredThou","TenThou","True","Thousand","Good","True","Thousand","Many"
"153","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"154","False","Adult","Middle","Adventurous","Current","Severe","EggShell","Severe","FamilySedan","Poor","FiftyThou","False","Normal","False","HundredThou","False","TwentyThou","Suburb","False","HundredThou","TenThou","True","TenThou","Poor","True","TenThou","Zero"
"155","False","Adult","Prole","Adventurous","Older","Mild","EggShell","Mild","Economy","Poor","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Many"
"156","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"157","False","Senior","Middle","Normal","Current","None","EggShell","None","SportsCar","Excellent","TwentyThou","True","Expert","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"158","False","Senior","Prole","Normal","Current","Severe","EggShell","Moderate","SportsCar","Normal","TwentyThou","True","Normal","False","HundredThou","False","TwentyThou","City","False","HundredThou","TenThou","True","Thousand","Fair","True","Thousand","Zero"
"159","False","Senior","Middle","Cautious","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Expert","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"160","False","Adult","Wealthy","Normal","Current","None","Tank","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"161","False","Adult","Prole","Psychopath","Older","Moderate","EggShell","Moderate","SportsCar","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","TenThou","Thousand","False","TenThou","Poor","False","Thousand","Many"
"162","False","Adult","Wealthy","Adventurous","Current","None","Tank","None","Luxury","Excellent","Domino","True","Normal","False","Thousand","False","FiftyThou","Secure","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"163","False","Adult","Prole","Adventurous","Older","Moderate","EggShell","Moderate","Economy","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"164","False","Adult","Prole","Adventurous","Current","None","EggShell","None","Economy","Poor","FiveThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Fair","True","Thousand","One"
"165","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","One"
"166","False","Adult","Middle","Normal","Older","None","EggShell","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Secure","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"167","False","Adolescent","Middle","Adventurous","Older","None","Football","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","One"
"168","False","Adult","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","TenThou","Many"
"169","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","True","Thousand","False","TenThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"170","False","Senior","Prole","Cautious","Older","None","Tank","None","FamilySedan","Excellent","FiftyThou","False","Expert","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"171","False","Adult","Prole","Normal","Current","Moderate","Football","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","Million","HundredThou","True","Thousand","Excellent","True","Thousand","Many"
"172","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","True","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"173","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Excellent","TwentyThou","False","Expert","False","Thousand","False","TenThou","Secure","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"174","False","Senior","Prole","Cautious","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","True","Thousand","False","TwentyThou","City","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"175","False","Adolescent","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
